,provincia,comunidad autonoma,titulo,precio,habitaciones,metros,total inmuebles/comunidad
21916,Burgos,Castilla y Leon,"Dúplex en calle Paraguay, 2, Medina de Pomar",500,3,100,497
21917,Burgos,Castilla y Leon,"Piso en paseo Vista Alegre, 1, Lerma",550,4,120,497
21918,Burgos,Castilla y Leon,"Ático en calle de Jesús Aparicio, 2, Salas de los Infantes",450,3,125,497
21919,Burgos,Castilla y Leon,"Finca rústica en Vias Verdes de la Sierra de la Demanda, s/n, Pineda de la Sierra",700,3,110,497
21920,Burgos,Castilla y Leon,"Piso en calle Real, 9, Bda. Militar 2 de Mayo - Capiscol, Burgos",515,3,70,497
21921,Burgos,Castilla y Leon,"Piso en calle vela zanneti, 12, El Ferial, Aranda de Duero",500,2,60,497
21922,Burgos,Castilla y Leon,"Estudio en calle Arandilla, 4, Santa Catalina, Aranda de Duero",440,,Bajo exterior con ascen,497
21923,Burgos,Castilla y Leon,"Piso en avenida Goya, 1, Allendeduero - Barrio de la Estación, Aranda de Duero",500,2,79,497
21924,Burgos,Castilla y Leon,"Piso en plaza crucero, 5, Trespaderne",310,3,72,497
21925,Burgos,Castilla y Leon,"Piso en Gamonal - San Bruno - G9, Burgos",550,2,80,497
21926,Burgos,Castilla y Leon,"Piso en calle Trinidad, Casco Antiguo, Burgos",460,3,70,497
21927,Burgos,Castilla y Leon,"Piso en Casco Antiguo, Burgos",500,2,60,497
21928,Burgos,Castilla y Leon,"Piso en calle Farmacéutico Obdulio Fernández, s/n, Plantío - Alcampo, Burgos",750,2,70,497
21929,Burgos,Castilla y Leon,"Piso en calle García de Media, Medina de Pomar",395,1,121,497
21930,Burgos,Castilla y Leon,"Piso en calle Procurador, San Pedro de la Fuente, Burgos",420,1,60,497
21931,Burgos,Castilla y Leon,"Piso en Reyes Católicos, Burgos",650,3,70,497
21932,Burgos,Castilla y Leon,"Piso en calle de Alfonso XI, 16, Juan XXIII - Las Torres - G2, Burgos",550,1,50,497
21933,Burgos,Castilla y Leon,"Piso en calle Abad Maluenda, 7, Los Vadillos - R. Sanitaria - Pozanos, Burgos",695,2,75,497
21934,Burgos,Castilla y Leon,"Piso en calle Abad Maluenda, 7, Los Vadillos - R. Sanitaria - Pozanos, Burgos",600,2,72,497
21935,Burgos,Castilla y Leon,"Dúplex en calle Villadiego, 16, Universidad - Las Huelgas, Burgos",900,4,180,497
21936,Burgos,Castilla y Leon,"Piso en avenida Cid Campeador, 40, Los Vadillos - R. Sanitaria - Pozanos, Burgos",595,3,95,497
21937,Burgos,Castilla y Leon,"Piso en calle Caja de Ahorros Municipal, 4, San Agustín-Parque Europa, Burgos",1350,5,95,497
21938,Burgos,Castilla y Leon,"Casa rural en calle Medio, 2, Briviesca",700,6,248,497
21939,Burgos,Castilla y Leon,"Piso en calle Burgos, 9, Villarcayo de Merindad de Castilla la Vieja",390,3,110,497
21940,Burgos,Castilla y Leon,"Chalet adosado en calle de las eras, s/n, Cardeñajimeno",700,4,190,497
21941,Burgos,Castilla y Leon,"Piso en calle Barrantes, 2, Casco Antiguo, Burgos",475,1,60,497
21942,Burgos,Castilla y Leon,"Piso en calle Vicente Aleixandre, 15, Illera, Burgos",600,2,80,497
21943,Burgos,Castilla y Leon,"Piso en avenida Miranda do Douro, 8, Allendeduero - Barrio de la Estación, Aranda de Duero",480,1,68,497
21944,Burgos,Castilla y Leon,"Casa de pueblo en carretera Qlla Escalada, 21, Valle de Sedano",600,4,120,497
21945,Burgos,Castilla y Leon,"Piso en plaza Crucero, 2, Trespaderne",450,3,75,497
21946,Burgos,Castilla y Leon,"Casa o chalet independiente en calle la carrera, 1, Fuentelisendo",450,2,80,497
21947,Burgos,Castilla y Leon,"Piso en Casco Antiguo, Burgos",500,1,55,497
21948,Burgos,Castilla y Leon,"Piso en Casco Antiguo, Burgos",900,3,102,497
21949,Burgos,Castilla y Leon,"Piso en arco LAIN CALVO-ARCO DEL PILAR, s/n, Casco Antiguo, Burgos",550,2,100,497
21950,Burgos,Castilla y Leon,"Piso en calle Valladolid, Medina de Pomar",300,2,80,497
21951,Burgos,Castilla y Leon,"Piso en avenida Bilbao, Medina de Pomar",400,3,115,497
21952,Burgos,Castilla y Leon,"Piso en calle Diego de Salinas, Medina de Pomar",350,2,74,497
21953,Burgos,Castilla y Leon,"Piso en Pablo Casals, 30, Gamonal - San Bruno - G9, Burgos",600,3,75,497
21954,Burgos,Castilla y Leon,"Casa o chalet independiente en calle Barrio San Lorenzo, 77, Villarcayo de Merindad de Castilla la Vieja",700,3,450,497
21955,Burgos,Castilla y Leon,"Piso en Villa Pilar, Burgos",360,1,30,497
21956,Burgos,Castilla y Leon,"Piso en calle Barrantes, Casco Antiguo, Burgos",530,1,50,497
21957,Burgos,Castilla y Leon,"Ático en ESPOLON, Casco Antiguo, Burgos",850,3,115,497
21958,Burgos,Castilla y Leon,"Piso en calle Juan de Medina, Medina de Pomar",600,3,101,497
21959,Burgos,Castilla y Leon,"Piso en avenida del Cid, Los Vadillos - R. Sanitaria - Pozanos, Burgos",490,2,70,497
21960,Burgos,Castilla y Leon,"Piso en Reyes Católicos, Burgos",725,2,88,497
21961,Burgos,Castilla y Leon,"Piso en calle de Santo Toribio, 6, San Pedro de la Fuente, Burgos",500,2,65,497
21962,Burgos,Castilla y Leon,"Piso en El Carmen-Barrio Gimeno, Burgos",430,1,50,497
21963,Burgos,Castilla y Leon,"Piso en Santa Teresa-San Pedro Cardeña, Burgos",530,1,70,497
21964,Burgos,Castilla y Leon,"Piso en avenida Ventorro, Briviesca",400,3,97,497
21965,Burgos,Castilla y Leon,"Piso en calle Trinas, El Carmen-Barrio Gimeno, Burgos",650,2,74,497
21966,Burgos,Castilla y Leon,"Piso en avenida Reyes Católicos, 24, Reyes Católicos, Burgos",650,2,105,497
21967,Burgos,Castilla y Leon,"Piso en Universidad - Las Huelgas, Burgos",730,2,79,497
21968,Burgos,Castilla y Leon,"Piso en avenida Cantabria, 26, Plantío - Alcampo, Burgos",700,2,80,497
21969,Burgos,Castilla y Leon,"Piso en condes castilfale, Universidad - Las Huelgas, Burgos",450,1,55,497
21970,Burgos,Castilla y Leon,"Piso en calle Nuestra Señora de Fátima, Juan XXIII - Las Torres - G2, Burgos",590,3,95,497
21971,Burgos,Castilla y Leon,"Piso en avenida Europa, 36, Anduva - Miranda sur, Miranda de Ebro",675,3,136,497
21972,Burgos,Castilla y Leon,"Piso en avenida Miranda do Douro, 13, Allendeduero - Barrio de la Estación, Aranda de Duero",450,1,67,497
21973,Burgos,Castilla y Leon,"Piso en Los Vadillos - R. Sanitaria - Pozanos, Burgos",480,1,60,497
21974,Burgos,Castilla y Leon,"Piso en calle Soria, 3, Reyes Católicos, Burgos",700,2,75,497
21975,Burgos,Castilla y Leon,"Piso en calle San Miguel, 9, Los Vadillos - R. Sanitaria - Pozanos, Burgos",480,1,50,497
21976,Burgos,Castilla y Leon,"Piso en calle monte sano, 4, San Pedro de la Fuente, Burgos",555,1,40,497
21977,Burgos,Castilla y Leon,"Piso en La Plata, 13, Allendeduero - Barrio de la Estación, Aranda de Duero",1000,3,90,497
21978,Burgos,Castilla y Leon,"Piso en Parque Virgen del Manzano, 15, Reyes Católicos, Burgos",725,2,88,497
21979,Burgos,Castilla y Leon,"Piso en calle hospital de los ciegos, 16, Casco Antiguo, Burgos",430,1,45,497
21980,Burgos,Castilla y Leon,"Piso en avenida Bilbao, 5, Medina de Pomar",500,3,110,497
21981,Burgos,Castilla y Leon,"Piso en calle burgo de osma, 52, Allendeduero - Barrio de la Estación, Aranda de Duero",480,1,80,497
21982,Burgos,Castilla y Leon,"Piso en calle pozanos, 3, Los Vadillos - R. Sanitaria - Pozanos, Burgos",550,3,75,497
21983,Burgos,Castilla y Leon,"Piso en calle Doctora Felisa Martinez Ruiz, 11, Universidad - Las Huelgas, Burgos",800,3,100,497
21984,Burgos,Castilla y Leon,"Piso en calle Cabestreros, 2, Casco Antiguo, Burgos",600,2,70,497
21985,Burgos,Castilla y Leon,"Piso en calle San Francisco, 40, Tenerías - Fuenteminaya - San Antón, Aranda de Duero",430,1,70,497
21986,Burgos,Castilla y Leon,"Piso en calle San Pablo, 4, El Carmen-Barrio Gimeno, Burgos",680,3,90,497
21987,Burgos,Castilla y Leon,"Piso en ronda del Ferrocarril, 2, Centro, Miranda de Ebro",575,3,95,497
21988,Burgos,Castilla y Leon,"Piso en Casco Antiguo, Burgos",650,3,90,497
21989,Burgos,Castilla y Leon,"Piso en calle caja de ahorros municipal, 11, San Agustín-Parque Europa, Burgos",750,3,90,497
21990,Burgos,Castilla y Leon,"Piso en calle Bernardino Obregón, 22, Universidad - Las Huelgas, Burgos",650,2,100,497
21991,Burgos,Castilla y Leon,"Chalet adosado en calle las Cigüeñas, 12, Crucero - Aquende, Miranda de Ebro",760,4,283,497
21992,Burgos,Castilla y Leon,"Piso en calle Carrequemada, 38, Santa Catalina, Aranda de Duero",550,2,70,497
21993,Burgos,Castilla y Leon,"Piso en avenida de Santiago, 1, Belorado",350,2,60,497
21994,Burgos,Castilla y Leon,"Piso en San Lesmes, Villa Pilar, Burgos",1350,5,210,497
21995,Burgos,Castilla y Leon,"Piso en calle Estación, Centro, Miranda de Ebro",800,3,110,497
21996,Burgos,Castilla y Leon,"Piso en calle Miguel de Unamuno, Universidad - Las Huelgas, Burgos",500,2,70,497
21997,Burgos,Castilla y Leon,"Piso en Villa Pilar, Burgos",590,1,35,497
21998,Burgos,Castilla y Leon,"Piso en calle Victoria Balfe, Illera, Burgos",550,2,70,497
21999,Burgos,Castilla y Leon,"Piso en Casco Antiguo, Burgos",650,2,90,497
22000,Burgos,Castilla y Leon,"Piso en Villa Pilar, Burgos",475,1,40,497
22001,Burgos,Castilla y Leon,"Piso en Casco Antiguo, Burgos",450,1,40,497
22002,Burgos,Castilla y Leon,"Piso en C/Colón, 5, Los Vadillos - R. Sanitaria - Pozanos, Burgos",650,3,70,497
22003,Burgos,Castilla y Leon,"Piso en calle San Isidro, 10, Espinosa de los Monteros",300,3,90,497
22004,Burgos,Castilla y Leon,"Ático en Real Aquende, 24, Crucero - Aquende, Miranda de Ebro",400,1,67,497
22005,Burgos,Castilla y Leon,"Casa de pueblo en calle Bajera, 20, Oña",600,4,190,497
22006,Burgos,Castilla y Leon,"Piso en calle Carro, 2, Centro, Aranda de Duero",460,1,50,497
22007,Burgos,Castilla y Leon,"Piso en calle la Merced, 15, Centro, Miranda de Ebro",550,3,90,497
22008,Burgos,Castilla y Leon,"Casa o chalet independiente en calle Moscatel, 24, Villanueva de Gumiel",400,4,150,497
22009,Burgos,Castilla y Leon,"Piso en calle Concepción Arenal, 17, Centro, Miranda de Ebro",600,2,90,497
22010,Burgos,Castilla y Leon,"Piso en calle Sahagún, 4, Universidad - Las Huelgas, Burgos",820,3,140,497
22011,Burgos,Castilla y Leon,"Piso en avenida del Arlanzón, 41, Villa Pilar, Burgos",750,3,100,497
22012,Burgos,Castilla y Leon,"Piso en calle las Infantas, Universidad - Las Huelgas, Burgos",500,1,45,497
22013,Burgos,Castilla y Leon,"Piso en calle Carmelo Alonso Bernaola, 17, Medina de Pomar",450,2,70,497
22014,Burgos,Castilla y Leon,"Piso en calle Santa Clara, 52, Santa Teresa-San Pedro Cardeña, Burgos",600,3,100,497
22015,Burgos,Castilla y Leon,"Piso en calle progreso, 28, Santa Teresa-San Pedro Cardeña, Burgos",630,3,75,497
22016,Burgos,Castilla y Leon,"Piso en calle Julio Danvila, 3, Villarcayo de Merindad de Castilla la Vieja",500,3,100,497
22017,Burgos,Castilla y Leon,"Piso en calle San Bruno, 6, Gamonal - San Bruno - G9, Burgos",520,2,65,497
22018,Burgos,Castilla y Leon,"Piso en calle san juan donibane, 3, La Puebla de Arganzón",550,2,85,497
22019,Burgos,Castilla y Leon,"Piso en Trespaserne, 5, San Pedro y San Felices, Burgos",690,3,85,497
22020,Burgos,Castilla y Leon,"Piso en calle Antonia Torres, 24, Medina de Pomar",800,3,130,497
22021,Burgos,Castilla y Leon,"Piso en calle San Juan Donibane, 22, La Puebla de Arganzón",575,2,68,497
22022,Burgos,Castilla y Leon,"Piso en calle Juan de Ortega, 8, Medina de Pomar",600,1,68,497
22023,Burgos,Castilla y Leon,"Piso en calle de la Puebla, 38, Villa Pilar, Burgos",600,1,56,497
22024,Burgos,Castilla y Leon,"Piso en avenida castilla, 58, Allendeduero - Barrio de la Estación, Aranda de Duero",650,2,90,497
22025,Burgos,Castilla y Leon,"Piso en calle de la Constitución, 1, Pradoluengo",330,4,110,497
22026,Burgos,Castilla y Leon,"Piso en calle de Clunia, 13, Los Vadillos - R. Sanitaria - Pozanos, Burgos",800,3,85,497
22027,Burgos,Castilla y Leon,"Piso en avenida Comuneros de Castilla, 20, Centro, Miranda de Ebro",450,3,69,497
22028,Burgos,Castilla y Leon,"Piso en calle de la puebla, 38, Villa Pilar, Burgos",500,1,65,497
22029,Burgos,Castilla y Leon,"Chalet adosado en calle Paralela Mayor, 28, Oña",400,3,110,497
22030,Burgos,Castilla y Leon,"Piso en calle San Roque, 62, Villarcayo de Merindad de Castilla la Vieja",1100,3,102,497
22031,Burgos,Castilla y Leon,"Casa o chalet independiente en calle Condesa Mencía, 25, Illera, Burgos",1850,5,220,497
22032,Burgos,Castilla y Leon,"Piso en calle Hornillos, 27, Universidad - Las Huelgas, Burgos",805,3,140,497
22033,Burgos,Castilla y Leon,"Piso en calle Doctor Mendizábal, 1, Villarcayo de Merindad de Castilla la Vieja",480,4,124,497
22034,Burgos,Castilla y Leon,"Piso en calle Vitoria, 29, Villa Pilar, Burgos",1200,4,200,497
22035,Burgos,Castilla y Leon,"Casa o chalet independiente en calle La Granja, 1, Fuentelisendo",600,3,150,497
22036,Burgos,Castilla y Leon,"Piso en plaza Mayor, 4, Casco Antiguo, Burgos",560,1,57,497
22037,Burgos,Castilla y Leon,"Piso en calle Huertos, 21, Villalmanzo",340,2,77,497
22038,Burgos,Castilla y Leon,"Piso en calle Ramón y Cajal, 36, Centro, Miranda de Ebro",500,2,72,497
22039,Burgos,Castilla y Leon,"Ático en calle San Juan, 37, Villa Pilar, Burgos",600,2,70,497
22040,Burgos,Castilla y Leon,"Piso en calle Autónoma, 11, Universidad - Las Huelgas, Burgos",840,3,140,497
22041,Burgos,Castilla y Leon,"Casa de pueblo en calle Ribera del Pisuerga, 62, Melgar de Fernamental",440,3,190,497
22042,Burgos,Castilla y Leon,"Casa o chalet independiente en via Lastras de la Torre, 2, Valle de Losa",1200,4,120,497
22043,Burgos,Castilla y Leon,"Piso en calle Almacenes, 26, Centro, Miranda de Ebro",550,2,70,497
22044,Burgos,Castilla y Leon,"Dúplex en calle Real Allende, 24, Centro, Miranda de Ebro",650,3,110,497
22045,Burgos,Castilla y Leon,"Chalet adosado en calle Iglesia, 51, Quintanar de la Sierra",450,4,180,497
22046,Burgos,Castilla y Leon,"Piso en calle Barrio Gimeno, 20, El Carmen-Barrio Gimeno, Burgos",550,2,90,497
22047,Burgos,Castilla y Leon,"Dúplex en Calvo Soltelo, 34, Villarcayo de Merindad de Castilla la Vieja",480,4,127,497
22048,Burgos,Castilla y Leon,"Estudio en C/Las Boticas, 3, Centro, Aranda de Duero",450,,Planta 3ª exterior sin ascen,497
22049,Burgos,Castilla y Leon,"Piso en calle San Pedro de Cardeña, 142, Santa Teresa-San Pedro Cardeña, Burgos",495,1,65,497
22050,Burgos,Castilla y Leon,"Piso en avenida Cantabria, 41, Reyes Católicos, Burgos",560,1,75,497
22051,Burgos,Castilla y Leon,"Piso en calle San Antonio, 26, Centro, Aranda de Duero",440,1,55,497
22052,Burgos,Castilla y Leon,Piso en Villarcayo de Merindad de Castilla la Vieja,850,2,79,497
22053,Burgos,Castilla y Leon,Piso en Villarcayo de Merindad de Castilla la Vieja,850,2,58,497
22054,Burgos,Castilla y Leon,Piso en Villarcayo de Merindad de Castilla la Vieja,850,2,78,497
22055,Burgos,Castilla y Leon,Piso en Medina de Pomar,375,2,90,497
22056,Burgos,Castilla y Leon,"Piso en calle Estación, 23, Centro, Miranda de Ebro",590,1,48,497
22057,Burgos,Castilla y Leon,"Piso en Casco Antiguo, Burgos",1100,4,140,497
22058,Burgos,Castilla y Leon,"Piso en camino la ropa, 2, Medina de Pomar",350,3,89,497
22059,Burgos,Castilla y Leon,"Piso en El Carmen-Barrio Gimeno, Burgos",600,2,60,497
22060,Burgos,Castilla y Leon,"Piso en calle Tamarredo, 4, Medina de Pomar",680,3,107,497
22061,Burgos,Castilla y Leon,"Piso en Juan de Medina, 4, Medina de Pomar",299,3,70,497
22062,Burgos,Castilla y Leon,"Piso en calle Carlos III, 15, Centro, Miranda de Ebro",600,3,80,497
22063,Burgos,Castilla y Leon,"Piso en calle de Santa Cruz, 26, Santa Teresa-San Pedro Cardeña, Burgos",650,3,94,497
22064,Burgos,Castilla y Leon,"Piso en calle Roza, 45, Quintanar de la Sierra",600,1,46,497
22065,Burgos,Castilla y Leon,"Piso en calle Lovaina, 4, Universidad - Las Huelgas, Burgos",690,3,115,497
22066,Burgos,Castilla y Leon,"Piso en calle rey don pedro, 36, Los Vadillos - R. Sanitaria - Pozanos, Burgos",465,2,64,497
22067,Burgos,Castilla y Leon,"Piso en calle Filomena Huerta, 6, Salas de los Infantes",370,2,80,497
22068,Burgos,Castilla y Leon,"Piso en calle Sorbona, 5, Universidad - Las Huelgas, Burgos",960,4,110,497
22069,Burgos,Castilla y Leon,"Piso en calle Federico Vélez, 1, Fuentecillas-S7-S8, Burgos",800,4,124,497
22070,Burgos,Castilla y Leon,"Piso en calle Conde Jordana, 54, Quintanar de la Sierra",1100,4,115,497
22071,Burgos,Castilla y Leon,"Piso en calle Subida a Saldaña, 4, Casco Antiguo, Burgos",500,1,56,497
22072,Burgos,Castilla y Leon,"Piso en plaza De Santa Teresa de Jesus, 10, Lerma",420,3,70,497
22073,Burgos,Castilla y Leon,"Piso en plaza Vega, s/n, El Carmen-Barrio Gimeno, Burgos",550,2,80,497
22074,Burgos,Castilla y Leon,"Casa de pueblo en calle Mayor, 28, Cardeñajimeno",1200,5,242,497
22075,Burgos,Castilla y Leon,"Piso en calle San Francisco, 78, Los Vadillos - R. Sanitaria - Pozanos, Burgos",865,3,75,497
22076,Burgos,Castilla y Leon,"Piso en travesía Bilbao a Santa María, 2, Villadiego",350,4,140,497
22077,Burgos,Castilla y Leon,"Piso en calle Conde de Haro, 44, Illera, Burgos",600,2,80,497
22078,Burgos,Castilla y Leon,"Piso en calle Hermanas Mirabal, 50, Villimar - V1 - V2 - S3 - S4 - San Cristobal, Burgos",590,2,78,497
22079,Burgos,Castilla y Leon,"Piso en calle Autónoma, 11, Universidad - Las Huelgas, Burgos",850,3,110,497
22080,Burgos,Castilla y Leon,Piso en Medina de Pomar,300,1,50,497
22081,Burgos,Castilla y Leon,Piso en Medina de Pomar,320,1,45,497
22082,Burgos,Castilla y Leon,Piso en Medina de Pomar,400,2,80,497
22083,Burgos,Castilla y Leon,"Palacio en urbanización San Roque, 55, Villalbilla de Burgos",2950,12,600,497
22084,Burgos,Castilla y Leon,"Dúplex en calle Ciudad de Vierzon, 47, Anduva - Miranda sur, Miranda de Ebro",590,2,100,497
22085,Burgos,Castilla y Leon,"Piso en las infantas, 12, Universidad - Las Huelgas, Burgos",495,1,45,497
22086,Burgos,Castilla y Leon,"Piso en calle Gonzalo Gustios, 4, Salas de los Infantes",450,3,100,497
22087,Burgos,Castilla y Leon,Piso en Villagonzalo-Pedernales,550,1,55,497
22088,Burgos,Castilla y Leon,"Casa de pueblo en BU-405, 3, Castrojeriz",425,6,150,497
22089,Burgos,Castilla y Leon,"Piso en calle Valladolid, Medina de Pomar",300,2,80,497
22090,Burgos,Castilla y Leon,"Piso en calle Valladolid, Medina de Pomar",300,2,80,497
22091,Burgos,Castilla y Leon,"Piso en calle Valladolid, Medina de Pomar",300,2,80,497
22092,Burgos,Castilla y Leon,"Piso en calle Valladolid, Medina de Pomar",300,2,80,497
22093,Burgos,Castilla y Leon,"Piso en calle Valladolid, Medina de Pomar",300,2,80,497
22094,Burgos,Castilla y Leon,"Piso en Gamonal - San Bruno - G9, Burgos",1200,4,95,497
22095,Burgos,Castilla y Leon,"Piso en calle Pintor Miro, 1, Los Vadillos - R. Sanitaria - Pozanos, Burgos",900,5,150,497
22096,Burgos,Castilla y Leon,"Piso en calle Eduardo Martínez del Campo, 7, Casco Antiguo, Burgos",700,2,110,497
22097,Burgos,Castilla y Leon,"Piso en plaza Doctor Emilio Giménez Heras, 14, San Agustín-Parque Europa, Burgos",550,3,105,497
22098,Burgos,Castilla y Leon,"Piso en calle Conde Jordana, 54, Quintanar de la Sierra",1000,4,130,497
22099,Burgos,Castilla y Leon,"Finca rústica en calle Tejera de Cuartero, 1, Matillas - Californias , Miranda de Ebro",1500,6,170,497
22100,Burgos,Castilla y Leon,"Piso en calle Coimbra, 1, Universidad - Las Huelgas, Burgos",800,4,132,497
22101,Burgos,Castilla y Leon,"Piso en calle San Esteban, 13, Casco Antiguo, Burgos",500,2,60,497
22102,Burgos,Castilla y Leon,"Piso en calle madrid, 4, Salas de los Infantes",450,3,70,497
22103,Burgos,Castilla y Leon,"Ático en calle Sombrerería, 2, Casco Antiguo, Burgos",825,2,79,497
22104,Burgos,Castilla y Leon,"Piso en calle Dos de Mayo, 1, El Ferial, Aranda de Duero",400,3,95,497
22105,Burgos,Castilla y Leon,Piso en Villasana de Mena,375,3,90,497
22106,Burgos,Castilla y Leon,"Piso en calle de Lain Calvo, 34, Casco Antiguo, Burgos",500,1,50,497
22107,Burgos,Castilla y Leon,"Piso en c/Carmelo Alonso bernaola, 13,1°C, 13, Medina de Pomar",380,2,75,497
22108,Burgos,Castilla y Leon,"Casa o chalet independiente en Doroño-2, 20, Condado de Treviño",1800,6,240,497
22109,Burgos,Castilla y Leon,"Piso en calle Eladio Andino del Solar, 3, Medina de Pomar",325,1,60,497
22110,Burgos,Castilla y Leon,"Ático en calle general Jordana, 54, Quintanar de la Sierra",1000,2,80,497
22111,Burgos,Castilla y Leon,"Piso en calle san bruno, 4, Gamonal - San Bruno - G9, Burgos",650,2,72,497
22112,Burgos,Castilla y Leon,"Piso en avenida Bilbao, 15, Medina de Pomar",360,2,75,497
22113,Burgos,Castilla y Leon,"Piso en plaza Sancho García, 14, Espinosa de los Monteros",450,3,80,497
22114,Burgos,Castilla y Leon,"Piso en calle de Fernán González, 7, Casco Antiguo, Burgos",800,2,85,497
22115,Burgos,Castilla y Leon,"Piso en calle Prado Marina, 7, Centro, Aranda de Duero",450,1,60,497
22116,Burgos,Castilla y Leon,"Casa de pueblo en calle San Vicente, 18, Valle de Valdebezana",550,6,280,497
22117,Burgos,Castilla y Leon,"Ático en calle Alonso Lopez, 2, Huerta del Rey",300,2,66,497
